label	message	length	message_clean_tokens	message_clean
0	I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..	143	['taught', 'ranjith', 'sir', 'call', 'sms', 'like', 'becaus', 'hes', 'verifi', 'project', 'prabu', 'told', 'today', 'dont', 'mistak']	taught ranjith sir call sms like becaus hes verifi project prabu told today dont mistak
0	I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.	300	['guess', 'that', 'worri', 'must', 'know', 'there', 'way', 'bodi', 'repair', 'quit', 'sure', 'shouldnt', 'worri', 'well', 'slow', 'first', 'test', 'guid', 'ovul', 'relax', 'noth', 'youv', 'said', 'reason', 'worri', 'keep', 'followin']	guess that worri must know there way bodi repair quit sure shouldnt worri well slow first test guid ovul relax noth youv said reason worri keep followin
0	Yeah sure, give me a couple minutes to track down my wallet	59	['yeah', 'sure', 'give', 'coupl', 'minut', 'track', 'wallet']	yeah sure give coupl minut track wallet
0	Hey leave it. not a big deal:-) take care.	42	['hey', 'leav', 'big', 'deal']	hey leav big deal
0	Hey i will be late ah... Meet you at 945+	41	['hey', 'late', 'ah', 'meet']	hey late ah meet
1	Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX	149	['doubl', 'min', 'txts', 'free', 'bluetooth', 'orang', 'avail', 'soni', 'nokia', 'motorola', 'phone', 'call']	doubl min txts free bluetooth orang avail soni nokia motorola phone call
0	It took Mr owl 3 licks	22	['took', 'mr', 'owl', 'lick']	took mr owl lick
0	Customer place i will call you.	31	['custom', 'place', 'call']	custom place call
0	Mm that time you dont like fun	30	['mm', 'time', 'dont', 'like', 'fun']	mm time dont like fun
1	4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt	155	['half', 'price', 'orang', 'line', 'rental', 'latest', 'camera', 'phone', 'free', 'phone', 'call', 'mobilesdirect', 'free', 'updat']	half price orang line rental latest camera phone free phone call mobilesdirect free updat
0	Yup having my lunch buffet now.. U eat already?	47	['yup', 'lunch', 'buffet', 'eat', 'alreadi']	yup lunch buffet eat alreadi
0	Huh so late... Fr dinner?	25	['huh', 'late', 'fr', 'dinner']	huh late fr dinner
0	Hey so this sat are we going for the intro pilates only? Or the kickboxing too? 	80	['hey', 'sat', 'go', 'intro', 'pilat', 'kickbox']	hey sat go intro pilat kickbox
0	Morning only i can ok.	22	['morn', 'ok']	morn ok
0	Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down	115	['yes', 'think', 'offic', 'room', 'think', 'that', 'last', 'day', 'didnt', 'shut']	yes think offic room think that last day didnt shut
0	Pick you up bout 7.30ish? What time are  and that going?	56	['pick', 'bout', 'time', 'go']	pick bout time go
0	From here after The performance award is calculated every two month.not for current one month period..	102	['perform', 'award', 'calcul', 'everi', 'two', 'monthnot', 'current', 'month', 'period']	perform award calcul everi two monthnot current month period
0	Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.	118	['actual', 'sleep', 'still', 'might', 'call', 'back', 'text', 'rock', 'sis', 'send', 'text', 'wen', 'wake']	actual sleep still might call back text rock sis send text wen wake
0	You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.	221	['alway', 'put', 'busi', 'put', 'pictur', 'ass', 'facebook', 'open', 'peopl', 'ive', 'ever', 'would', 'think', 'pictur', 'room', 'would', 'hurt', 'make', 'feel', 'violat']	alway put busi put pictur ass facebook open peopl ive ever would think pictur room would hurt make feel violat
0	Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.	204	['good', 'even', 'sir', 'salam', 'wahleykkumshar', 'happi', 'newsbi', 'grace', 'god', 'got', 'offer', 'tayseertissco', 'joinedhop', 'fineinshah', 'allahmeet', 'sometimerakheshvisitor', 'india']	good even sir salam wahleykkumshar happi newsbi grace god got offer tayseertissco joinedhop fineinshah allahmeet sometimerakheshvisitor india
0	Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..	114	['hmmmkbut', 'chang', 'field', 'quick', 'wan', 'get', 'system', 'administr', 'network', 'administr']	hmmmkbut chang field quick wan get system administr network administr
1	FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3xå£150pw to eå£nd txt stop	158	['free', 'rington', 'text', 'first', 'poli', 'text', 'get', 'true', 'tone', 'help', 'free', 'tone', '£', 'eå£nd', 'txt', 'stop']	free rington text first poli text get true tone help free tone £ eå£nd txt stop
0	Dear how is chechi. Did you talk to her	39	['dear', 'chechi', 'talk']	dear chechi talk
0	The hair cream has not been shipped.	36	['hair', 'cream', 'ship']	hair cream ship
0	None of that's happening til you get here though	48	['none', 'that', 'happen', 'get', 'though']	none that happen get though
0	Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour	77	['yep', 'great', 'loxahatche', 'xmas', 'tree', 'burn', 'ltgt', 'start', 'hour']	yep great loxahatche xmas tree burn ltgt start hour
0	Haha get used to driving to usf man, I know a lot of stoners	60	['haha', 'get', 'use', 'drive', 'usf', 'know', 'lot', 'stoner']	haha get use drive usf know lot stoner
0	All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?	168	['well', 'slight', 'disastr', 'class', 'pm', 'fav', 'darl', 'hope', 'day', 'ok', 'coffe', 'wld', 'good', 'cant', 'stay', 'late', 'tomorrow', 'time', 'place', 'alway']	well slight disastr class pm fav darl hope day ok coffe wld good cant stay late tomorrow time place alway
0	Hello! Good week? Fancy a drink or something later?	51	['hello', 'good', 'week', 'fanci', 'drink', 'someth', 'later']	hello good week fanci drink someth later
0	Headin towards busetop	22	['headin', 'toward', 'busetop']	headin toward busetop
0	Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com	152	['messagesom', 'text', 'miss', 'sendernam', 'miss', 'number', 'miss', 'sentdat', 'miss', 'miss', 'lot', 'that', 'everyth', 'miss', 'sent', 'via', 'fullonsmscom']	messagesom text miss sendernam miss number miss sentdat miss miss lot that everyth miss sent via fullonsmscom
0	Come by our room at some point so we can iron out the plan for this weekend	75	['room', 'point', 'iron', 'plan', 'weekend']	room point iron plan weekend
0	Cos i want it to be your thing	30	['cos', 'thing']	cos thing
0	Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... 	95	['oki', 'go', 'yan', 'jiu', 'skip', 'ard', 'oso', 'go', 'go', 'mrt', 'blah', 'blah', 'blah']	oki go yan jiu skip ard oso go go mrt blah blah blah
0	Bring home some Wendy =D	24	['bring', 'home', 'wendi']	bring home wendi
1	100 dating service cal;l 09064012103 box334sk38ch	49	['date', 'servic', 'call']	date servic call
0	Whatsup there. Dont u want to sleep	35	['whatsup', 'dont', 'sleep']	whatsup dont sleep
0	Alright i have a new goal now	29	['alright', 'new', 'goal']	alright new goal
1	FREE entry into our å£250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk	107	['free', 'entri', 'å£', 'week', 'competit', 'text', 'word', 'win', 'tc']	free entri å£ week competit text word win tc
0	Alright, I'll head out in a few minutes, text me where to meet you	66	['alright', 'head', 'minut', 'text', 'meet']	alright head minut text meet
1	Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p	159	['send', 'logo', 'ur', 'lover', 'name', 'join', 'heart', 'txt', 'love', 'mobno', 'love', 'adam', 'eve', 'yahoo', 'txtno', 'ad']	send logo ur lover name join heart txt love mobno love adam eve yahoo txtno ad
0	Yes:)from last week itself i'm taking live call.	48	['yesfrom', 'last', 'week', 'take', 'live', 'call']	yesfrom last week take live call
1	Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p	162	['someon', 'contact', 'date', 'servic', 'enter', 'phone', 'fanci', 'find', 'call', 'landlin']	someon contact date servic enter phone fanci find call landlin
0	Siva is in hostel aha:-.	24	['siva', 'hostel', 'aha']	siva hostel aha
1	URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only	137	['urgent', 'mobil', 'number', 'award', 'å£', 'prize', 'guarante', 'call', 'land', 'line', 'claim', 'valid']	urgent mobil number award å£ prize guarante call land line claim valid
0	Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..	248	['send', 'ur', 'friend', 'receiv', 'someth', 'ur', 'voic', 'speak', 'express', 'attitud', 'ltgt', 'irrit', 'ltgt', 'lovabl', 'repli']	send ur friend receiv someth ur voic speak express attitud ltgt irrit ltgt lovabl repli
0	Ok. She'll be ok. I guess	25	['ok', 'shell', 'ok', 'guess']	ok shell ok guess
0	aathi..where are you dear..	27	['aathiwher', 'dear']	aathiwher dear
0	Any pain on urination any thing else?	37	['pain', 'urin', 'thing', 'els']	pain urin thing els
0	7 at esplanade.. Do Ì_ mind giving me a lift cos i got no car today..	69	['esplanad', 'ì', 'mind', 'give', 'lift', 'cos', 'got', 'car', 'today']	esplanad ì mind give lift cos got car today
0	I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob	150	['wnt', 'buy', 'bmw', 'car', 'urgentlyit', 'vri', 'urgentbut', 'hv', 'shortag', 'ltgt', 'lacsther', 'sourc', 'arng', 'dis', 'amt', 'ltgt', 'lacsthat', 'prob']	wnt buy bmw car urgentlyit vri urgentbut hv shortag ltgt lacsther sourc arng dis amt ltgt lacsthat prob
0	At home watching tv lor.	24	['home', 'watch', 'tv']	home watch tv
0	Does she usually take fifteen fucking minutes to respond to a yes or no question	80	['usual', 'fifteen', 'fuck', 'minut', 'respond', 'yes', 'question']	usual fifteen fuck minut respond yes question
1	Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX	157	['congrat', 'nokia', 'video', 'camera', 'phone', 'call', 'call', 'cost', 'ave', 'call', 'vari', 'mobil', 'close', 'post', 'ldn']	congrat nokia video camera phone call call cost ave call vari mobil close post ldn
0	Booked ticket for pongal?	25	['book', 'ticket', 'pongal']	book ticket pongal
0	You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th	73	['avail', 'like', 'right', 'around', 'hillsborough', 'amp', 'ltgt', 'th']	avail like right around hillsborough amp ltgt th
0	The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?	89	['messag', 'sent', 'askin', 'ltgt', 'dollar', 'shoul', 'pay', 'ltgt', 'ltgt']	messag sent askin ltgt dollar shoul pay ltgt ltgt
0	Ask g or iouri, I've told the story like ten times already	58	['ask', 'g', 'iouri', 'ive', 'told', 'stori', 'like', 'ten', 'time', 'alreadi']	ask g iouri ive told stori like ten time alreadi
0	How long does applebees fucking take	36	['long', 'applebe', 'fuck']	long applebe fuck
0	Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.	76	['hi', 'hope', 'get', 'txtjourney', 'hasnt', 'gdnow', 'min', 'late', 'think']	hi hope get txtjourney hasnt gdnow min late think
0	But i have to. I like to have love and arrange.	47	['like', 'love', 'arrang']	like love arrang
0	Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.	104	['yesh', 'realli', 'greatbhaji', 'told', 'kalli', 'best', 'cricket', 'sachin', 'worldveri', 'tough', 'get']	yesh realli greatbhaji told kalli best cricket sachin worldveri tough get
0	You were supposed to wake ME up &gt;:(	38	['suppos', 'wake', 'gt']	suppos wake gt
0	Oic... I saw him too but i tot he din c me... I found a group liao...	69	['oic', 'saw', 'found', 'group', 'liao']	oic saw found group liao
0	Sorry, I'll call later	22	['sorri', 'call', 'later']	sorri call later
0	\HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS	66	['hey', 'hey', 'wereth', 'monkeespeopl', 'say', 'monkeyaround', 'howdi', 'gorgeous']	hey hey wereth monkeespeopl say monkeyaround howdi gorgeous
0	Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?	94	['sorri', 'batteri', 'die', 'get', 'gram', 'where', 'place']	sorri batteri die get gram where place
0	Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. 	70	['well', 'done', 'blimey', 'exercis', 'yeah', 'kinda', 'rememb', 'wot', 'hmm']	well done blimey exercis yeah kinda rememb wot hmm
0	I wont get concentration dear you know you are my mind and everything :-)	73	['wont', 'get', 'concentr', 'dear', 'know', 'mind', 'everyth']	wont get concentr dear know mind everyth
0	LOL ... Have you made plans for new years?	42	['lol', 'made', 'plan', 'new', 'year']	lol made plan new year
0	10 min later k...	17	['later']	later
0	hanks lotsly!	13	['hank', 'lotsli']	hank lotsli
0	Thanks for this hope you had a good day today	45	['thank', 'hope', 'good', 'day', 'today']	thank hope good day today
0	K:)k:)what are detail you want to transfer?acc no enough?	57	['kkwhat', 'detail', 'transferacc', 'enough']	kkwhat detail transferacc enough
0	Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.	105	['ok', 'tell', 'stay', 'yeah', 'tough', 'optimist', 'thing', 'improv', 'month']	ok tell stay yeah tough optimist thing improv month
1	Loan for any purpose å£500 - å£75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'	164	['loan', 'purpos', 'å£', 'å£', 'homeown', 'tenant', 'welcom', 'previous', 'refus', 'still', 'help', 'call', 'free', 'text', 'back', 'help']	loan purpos å£ å£ homeown tenant welcom previous refus still help call free text back help
